growth_driver_l1,growth_driver_l2,growth_driver_l3,growth_driver_l4,growth_driver_l5,metric,Starting week,investment (in pound),execution
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-02-06,5163.795,942061.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-02-13,5573.035,1314326.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-02-20,6694.584000000001,1477057.4000000001
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-02-27,4762.745,1101821.5
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-03-06,3204.604,1006985.2000000001
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-03-13,3716.427,730475.2000000001
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-03-20,3608.579,549367.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-03-27,4903.171,560480.7000000001
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-04-03,4035.759,332606.3
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-04-10,4186.507,313430.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-04-17,4504.149,392364.7
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-04-24,5698.523999999999,543549.5
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-05-01,5151.133,541336.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-05-08,5431.751000000001,408502.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-05-15,5343.6630000000005,421573.10000000003
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-05-22,5554.107000000001,520364.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-05-29,5332.093,547084.2000000001
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-06-05,4887.727,400136.10000000003
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-06-12,4883.684,270333.7
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-06-19,5417.386,243493.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-06-26,5669.365000000001,231795.2
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-07-03,5343.624,349792.3
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-07-10,5689.84,487176.3
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-07-17,5179.122,552464.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-07-24,5227.742,503412.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-07-31,4790.786,455453.7
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-08-07,4787.055,478176.4
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-08-14,5523.973,484588.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-08-21,4569.474,381410.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-08-28,4101.669,366732.60000000003
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-09-04,4905.524,423538.7
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-09-11,5127.070000000001,363175.8
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-09-18,5224.401,440450.4
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-09-25,5881.59,412635.60000000003
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-10-02,7713.3679999999995,437057.4
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-10-09,7946.484,431814.5
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-10-16,5694.338000000001,354391.7
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-10-23,4764.825,347561.5
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-10-30,5206.006,371216.3
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-11-06,5278.104,302461.9
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-11-13,5853.549,300176.5
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-11-20,8234.434000000001,404011.4
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-11-27,8660.379,429973.7
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-12-04,5751.85,427765.0
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-12-11,7118.384000000001,394867.2
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-12-18,8714.498,519266.80000000005
ap_consumer_facing,consumer_engagement,paid_media,paid_search_transaction,criteo,impressions,2023-12-25,6529.445,595117.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-01-03,2322.3070000000002,1289454.4000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-01-10,3375.1900000000005,2106572.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-01-17,5137.405,2869640.8000000003
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-01-24,20303.14,11263612.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-01-31,28768.727013000003,15033348.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-02-07,27563.497,13953063.8
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-02-14,31783.843,16139238.700000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-02-21,28132.338,12280013.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-02-28,8612.642998700001,2750133.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-03-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-03-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-03-21,21677.591,10539153.3
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-03-28,26927.368000000002,13735018.700000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-04-04,32961.097,16784458.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-04-11,38587.79601300001,17862209.3
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-04-18,13738.647,5007440.100000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-04-25,4573.3349961,987548.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-05-02,2630.9400000000005,1088136.725
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-05-09,3598.5202499999996,1408290.975
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-05-16,3531.6254999999996,1429359.75
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-05-23,3563.6737500000004,1267779.175
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-05-30,5319.3855,1846657.1500000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-06-06,9510.33525,3376792.25
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-06-13,9375.10275,2950253.8000000003
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-06-20,6898.1445,2437630.325
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-06-27,10612.992,4615016.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-07-04,21481.031,8126661.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-07-11,21528.442000000003,7941410.100000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-07-18,21114.86,8407895.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-07-25,9678.253,3812650.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-08-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-08-08,4820.959,1269615.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-08-15,6316.7,1875759.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-08-22,5996.822,2016249.3
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-08-29,6139.7569974,2381767.7
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-09-05,2698.3970000000004,1049708.4000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-09-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-09-19,6621.915404,4449945.5
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-09-26,12725.3573421,9106189.3
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-10-03,6010.134000000001,1479925.2
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-10-10,32789.367,11345781.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-10-17,34234.759012999995,11820437.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-10-24,33059.065,11270690.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-10-31,28984.371,10205590.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-11-07,6135.285,1495816.4000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-11-14,6263.2570000000005,1650801.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-11-21,12572.3862212,3095760.2
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-11-28,19223.324067999998,8231696.2
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-12-05,8831.0915693,4624552.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-12-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-12-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2022-12-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-01-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-01-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-01-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-01-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-01-30,19977.815,9745457.8
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-02-06,18257.356000000003,8906094.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-02-13,19572.943000000003,9547804.5
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-02-20,23126.662000000004,11281384.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-02-27,3324.178,1621356.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-03-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-03-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-03-20,50211.759000000005,26166730.2
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-03-27,23837.801000000003,13430040.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-04-03,29407.261000000002,17380767.3
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-04-10,28302.339,17026544.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-04-17,19163.170000000002,11021693.8
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-04-24,7164.715999999999,2605704.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-05-01,13688.753000000002,8851369.8
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-05-08,28123.602000000003,14806623.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-05-15,32993.506,14792978.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-05-22,34232.289,14143301.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-05-29,20475.845,11684307.700000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-06-05,22747.933,13041076.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-06-12,21150.311,11118084.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-06-19,22077.796,11431738.5
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-06-26,6739.343,3223659.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-07-03,7619.963000000001,4763538.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-07-10,21658.741,11824887.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-07-17,26195.975000000002,13557975.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-07-24,33865.689,14729640.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-07-31,24183.224000000002,9954266.4
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-08-07,3359.3430000000003,874298.1
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-08-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-08-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-08-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-09-04,11956.451000000001,6407404.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-09-11,25736.061,11324690.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-09-18,25782.289,10911672.200000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-09-25,20940.777000000002,7932492.100000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-10-02,17087.616,7694122.8
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-10-09,21803.574,9478237.6
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-10-16,21400.483,8940217.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-10-23,21252.361,8199629.100000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-10-30,2871.5440000000003,1174716.4000000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-11-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-11-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-11-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-11-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-12-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-12-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-12-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,meta,impressions,2023-12-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-01-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-01-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-01-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-01-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-01-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-02-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-02-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-02-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-02-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-03-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-03-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-03-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-03-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-04-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-04-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-04-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-04-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-05-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-05-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-05-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-05-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-05-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-06-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-06-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-06-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-06-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-07-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-07-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-07-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-07-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-08-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-08-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-08-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-08-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-08-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-09-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-09-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-09-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-09-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-10-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-10-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-10-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-10-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-10-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-11-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-11-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-11-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-11-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-12-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-12-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-12-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2022-12-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-01-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-01-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-01-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-01-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-01-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-02-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-02-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-02-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-02-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-03-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-03-13,9763.156,4635997.600000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-03-20,15222.207,5296371.600000001
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-03-27,15120.806999999999,4069523.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-04-03,14811.238000000001,3206786.7
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-04-10,15239.978,3179023.9
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-04-17,4859.764,1201999.5
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-04-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-05-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-05-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-05-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-05-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-05-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-06-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-06-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-06-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,social_media_awarenessconsideration,pinterest,impressions,2023-06-26,0.0,0.0
